auction_id,round,market_number,market_name,category,round_opening_price,round_clock_price,aggregate_demand,posted_price,next_round_clock_price,bidding_units,supply,population
107,62,PEA204,"Owensboro, KY",ABC,1198000,1318000,14,1198000,1318000,900,14,301206
107,62,PEA205,"Douglas City, CA",ABC,5034172,5538000,14,5034172,5538000,900,14,300915
107,62,PEA206,"Wenatchee, WA",ABC,2125000,2338000,14,2125000,2338000,900,14,300767
107,62,PEA207,"Brunswick, GA",ABC,418000,460000,23,460000,506000,900,14,298749
107,62,PEA208,"Salisbury, NC",ABC,1595000,1755000,14,1595000,1755000,890,14,297865
107,62,PEA209,"Green Bay, WI",ABC,6070000,6677000,15,6677000,7345000,890,14,296366
107,62,PEA210,"Binghamton, NY",ABC,1089000,1198000,14,1089000,1198000,890,14,295081
107,62,PEA211,"Ardmore, OK",ABC,4164961,4582000,14,4164961,4582000,880,14,291829
107,62,PEA213,"Bend, OR",ABC,4918274,5411000,14,4918274,5411000,870,14,289034
107,62,PEA214,"Lincoln, NE",ABC,2070000,2277000,14,2070000,2277000,860,14,285407
107,62,PEA215,"Hickory, NC",ABC,2769800,3047000,14,2769800,3047000,850,14,282468
107,62,PEA216,"Joplin, MO",ABC,2070000,2277000,17,2277000,2505000,840,14,280505
107,62,PEA217,"Lubbock, TX",ABC,1881000,2070000,14,1894664,2085000,840,14,278831
107,62,PEA218,"Wausau, WI",ABC,4048000,4453000,14,4069060,4476000,840,14,278831
107,62,PEA219,"Mason City, IA",ABC,2277000,2505000,14,2294670,2525000,830,14,277029
107,62,PEA220,"Odessa, TX",ABC,2587480,2847000,14,2587480,2847000,820,14,274002
107,62,PEA221,"Laredo, TX",ABC,1595000,1755000,14,1755000,1931000,810,14,269622
107,62,PEA222,"Morristown, TN",ABC,1931000,2125000,17,2125000,2338000,810,14,268978
107,62,PEA223,"Dubuque, IA",ABC,1755000,1931000,17,1931000,2125000,790,14,264752
107,62,PEA224,"De Kalb, IL",ABC,4475220,4923000,14,4475220,4923000,770,14,257786
107,62,PEA225,"La Crosse, WI",ABC,1710000,1881000,17,1881000,2070000,770,14,257376
107,62,PEA226,"Lima, OH",ABC,795000,875000,16,875000,963000,770,14,256337
107,62,PEA227,"Watertown, NY",ABC,227000,250000,19,250000,275000,770,14,255260
107,62,PEA228,"Roanoke, VA",ABC,1710000,1881000,17,1881000,2070000,760,14,252548
107,62,PEA229,"Saint George, UT",ABC,1881000,2070000,14,1892925,2083000,760,14,252481
107,62,PEA230,"Lumberton, NC",ABC,1881000,2070000,14,1893606,2083000,760,14,252467
107,62,PEA231,"Fremont, NE",ABC,2070000,2277000,14,2082606,2291000,750,14,249287
107,62,PEA232,"Topeka, KS",ABC,2070001,2278000,14,2070001,2278000,740,14,245402
107,62,PEA233,"Shelby, NC",ABC,2517550,2770000,14,2517550,2770000,730,14,244153
107,62,PEA234,"Lexington, NC",ABC,1166000,1283000,14,1166000,1283000,730,14,242524
107,62,PEA235,"Amarillo, TX",ABC,1283000,1412000,14,1283000,1412000,730,14,241798
107,62,PEA236,"Grand Island, NE",ABC,4160272,4577000,14,4160272,4577000,720,14,240913
107,62,PEA237,"Hinesville, GA",ABC,212000,234000,19,234000,258000,720,14,240344
107,62,PEA238,"Florence, SC",ABC,990000,1089000,14,990000,1089000,720,14,239989
107,62,PEA239,"Kannapolis, NC",ABC,1198000,1318000,14,1198000,1318000,720,14,238596
107,62,PEA240,"Charlottesville, VA",ABC,1595000,1755000,15,1755000,1931000,700,14,234712
107,62,PEA241,"Dublin, GA",ABC,345000,380000,19,380000,418000,700,14,233302
107,62,PEA242,"Lake Charles, LA",ABC,1089000,1198000,14,1089000,1198000,690,14,231201
107,62,PEA243,"Paducah, KY",ABC,345000,380000,17,380000,418000,690,14,230924
107,62,PEA244,"Manhattan, KS",ABC,3832090,4216000,14,3832090,4216000,690,14,230920
107,62,PEA245,"West Plains, MO",ABC,212000,234000,25,234000,258000,690,14,229798
107,62,PEA246,"Auburn, AL",ABC,1089000,1198000,19,1198000,1318000,690,14,228786
107,62,PEA247,"Nampa, ID",ABC,2125000,2338000,14,2139547,2354000,680,14,227487
107,62,PEA248,"Sumter, SC",ABC,963000,1060000,14,963000,1060000,670,14,223344
107,62,PEA249,"Bryan, TX",ABC,1283000,1412000,14,1283000,1412000,660,14,221455
107,62,PEA250,"Las Cruces, NM",ABC,1060000,1166000,14,1060000,1166000,660,14,221221
107,62,PEA251,"Salina, KS",ABC,3670000,4037000,14,3670000,4037000,660,14,219945
107,62,PEA252,"Sioux City, IA",ABC,1710000,1881000,16,1881000,2070000,650,14,218063
107,62,PEA253,"Baraboo, WI",ABC,1060000,1166000,17,1166000,1283000,650,14,216417
107,62,PEA254,"Merrill, WI",ABC,966375,1064000,14,966375,1064000,650,14,216161
107,62,PEA255,"Greenville, MS",ABC,2283840,2513000,14,2283840,2513000,640,14,214872
107,62,PEA256,"Lynchburg, VA",ABC,1554000,1710000,16,1710000,1881000,640,14,213977
107,62,PEA257,"Cheyenne, WY",ABC,2070000,2277000,15,2277000,2505000,640,14,213445
107,62,PEA258,"Cullman, AL",ABC,206000,227000,19,227000,250000,630,14,210229
107,62,PEA259,"Roswell, NM",ABC,963000,1060000,14,963000,1060000,630,14,209606
107,62,PEA260,"Alpena, MI",ABC,1710000,1881000,15,1881000,2070000,630,14,208861
107,62,PEA261,"Fargo, ND",ABC,875000,963000,14,875000,963000,630,14,208777
107,62,PEA262,"Hilton Head Island, SC",ABC,1318000,1450000,14,1318000,1450000,620,14,208100
107,62,PEA263,"Santa Fe, NM",ABC,1198000,1318000,14,1198000,1318000,600,14,201081
107,62,PEA265,"Winona, MN",ABC,380000,418000,15,418000,460000,590,14,197462
107,62,PEA266,"Lenoir, NC",ABC,2142040,2357000,14,2142040,2357000,590,14,197430
107,62,PEA267,"Sheboygan, WI",ABC,3791260,4171000,14,3791260,4171000,590,14,196949
107,62,PEA268,"Clinton, IA",ABC,3794955,4175000,14,3794955,4175000,590,14,196679
107,62,PEA269,"Racine, WI",ABC,2125000,2338000,16,2338000,2572000,590,14,195408
107,62,PEA270,"Ottawa, IL",ABC,418000,460000,14,418000,460000,580,14,193858
107,62,PEA271,"Elmira, NY",ABC,192000,212000,17,212000,234000,580,14,193433
107,62,PEA272,"Brownwood, TX",ABC,743000,818000,14,743000,818000,580,14,192692
107,62,PEA273,"Bloomington, IL",ABC,722000,795000,14,722000,795000,560,14,186133
107,62,PEA274,"Twin Falls, ID",ABC,596000,656000,14,596000,656000,560,14,185790
107,62,PEA275,"Corsicana, TX",ABC,303000,334000,17,334000,368000,550,14,184725
107,62,PEA276,"Rapid City, SD",ABC,596000,656000,14,596000,656000,550,14,183639
107,62,PEA277,"Hutchinson, KS",ABC,2786360,3065000,14,2786360,3065000,550,14,183101
107,62,PEA278,"Bartlesville, OK",ABC,1283000,1412000,16,1412000,1554000,540,14,179889
107,62,PEA279,"Logan, UT",ABC,1060000,1166000,14,1060000,1166000,540,14,179703
107,62,PEA280,"Garden City, KS",ABC,722001,795000,14,722001,795000,530,14,177150
107,62,PEA281,"Muskogee, OK",ABC,3697341,4068000,14,3697341,4068000,530,14,177148
107,62,PEA282,"Galesburg, IL",ABC,596000,656000,17,656000,722000,520,14,173607
107,62,PEA283,"Plattsburgh, NY",ABC,140000,154000,17,154000,170000,520,14,173097
107,62,PEA284,"Greenwood, SC",ABC,405000,446000,14,405000,446000,520,14,171848
107,62,PEA285,"Gallup, NM",ABC,1892340,2082000,14,1892340,2082000,510,14,170223
107,62,PEA286,"Sioux Falls, SD",ABC,875000,963000,14,875000,963000,510,14,169468
107,62,PEA287,"Kenosha, WI",ABC,1554000,1710000,16,1710000,1881000,500,14,166426
107,62,PEA288,"Abilene, TX",ABC,795000,875000,14,795000,875000,500,14,165252
107,62,PEA289,"Price, UT",ABC,963001,1060000,14,963001,1060000,490,14,164900
107,62,PEA290,"Watertown, SD",ABC,368000,405000,14,368000,405000,490,14,163741
107,62,PEA291,"Rockingham, NC",ABC,446000,491000,14,446000,491000,490,14,162684
107,62,PEA292,"Pueblo, CO",ABC,1166000,1283000,14,1166000,1283000,480,14,159063
107,62,PEA293,"Lawrenceburg, TN",ABC,140000,154000,17,154000,170000,470,14,158283
107,62,PEA294,"Waterloo, IA",ABC,963000,1060000,17,1060000,1166000,470,14,155366
107,62,PEA295,"Stillwater, OK",ABC,1412000,1554000,14,1412000,1554000,460,14,152050
107,62,PEA296,"Pottsville, PA",ABC,275000,303000,14,275000,303000,440,14,148289
107,62,PEA297,"Pendleton, OR",ABC,491000,541000,17,541000,596000,440,14,146709
107,62,PEA299,"Kirksville, MO",ABC,446000,491000,15,491000,541000,430,14,144847
107,62,PEA300,"Selma, AL",ABC,115000,127000,19,127000,140000,430,14,144376
107,62,PEA301,"Rochester, MN",ABC,722000,795000,14,722000,795000,430,14,144248
107,62,PEA302,"Enid, OK",ABC,4037000,4441000,17,4441000,4886000,430,14,143731
107,62,PEA303,"Great Falls, MT",ABC,303000,334000,14,303000,334000,430,14,143015
107,62,PEA304,"Mount Airy, NC",ABC,3706700,4078000,14,3706700,4078000,430,14,143013
107,62,PEA305,"Altus, OK",ABC,4037000,4441000,17,4441000,4886000,430,14,142644
107,62,PEA306,"Wichita Falls, TX",ABC,1283000,1412000,14,1283000,1412000,430,14,142252
107,62,PEA307,"Yankton, SD",ABC,541000,596000,14,541000,596000,430,14,141973
107,62,PEA308,"Americus, GA",ABC,127000,140000,17,140000,154000,420,14,138886
107,62,PEA309,"Elizabeth City, NC",ABC,1283000,1412000,16,1412000,1554000,410,14,137035
107,62,PEA310,"Farmington, MO",ABC,140000,154000,19,154000,170000,400,14,133395
107,62,PEA311,"Trinidad, CO",ABC,541000,596000,14,541000,596000,400,14,132721
107,62,PEA312,"Farmington, NM",ABC,1563360,1720000,14,1563360,1720000,390,14,130044
107,62,PEA313,"Lockhart, TX",ABC,405000,446000,14,405000,446000,390,14,128849
107,62,PEA314,"Jacksonville, TX",ABC,154000,170000,19,170000,187000,380,14,127971
107,62,PEA315,"Sheridan, WY",ABC,227000,250000,14,227000,250000,380,14,127963
107,62,PEA316,"Rock Springs, WY",ABC,1561800,1718000,14,1561800,1718000,380,14,125434
107,62,PEA317,"Beatrice, NE",ABC,2283000,2512000,15,2512000,2764000,370,14,124932
107,62,PEA318,"Thief River Falls, MN",ABC,206000,227000,19,227000,250000,370,14,124110
107,62,PEA319,"Albany, GA",ABC,275000,303000,14,275000,303000,370,14,122863
107,62,PEA320,"San Angelo, TX",ABC,596000,656000,14,596000,656000,360,14,119412
107,62,PEA321,"Batesville, IN",ABC,206000,227000,19,227000,250000,360,14,118693
107,62,PEA322,"Minot, ND",ABC,303000,334000,14,303000,334000,350,14,116439
107,62,PEA323,"Socorro, NM",ABC,963001,1060000,14,963001,1060000,340,14,114543
107,62,PEA324,"Honesdale, PA",ABC,187000,206000,19,206000,227000,330,14,110191
107,62,PEA325,"Bismarck, ND",ABC,491000,541000,14,491000,541000,330,14,108779
107,62,PEA326,"Fergus Falls, MN",ABC,170000,187000,19,187000,206000,330,14,108648
107,62,PEA327,"Orangeburg, SC",ABC,187000,206000,19,206000,227000,320,14,107676
107,62,PEA328,"Winslow, AZ",ABC,1286870,1416000,14,1286870,1416000,320,14,107449
107,62,PEA329,"Kingsville, TX",ABC,206000,227000,14,206000,227000,310,14,104558
107,62,PEA330,"Olney, IL",ABC,169840,187000,14,169840,187000,310,14,102976
107,62,PEA331,"Plainview, TX",ABC,541000,596000,14,541000,596000,310,14,102732
107,62,PEA332,"Bennettsville, SC",ABC,63000,70000,19,70000,77000,310,14,102615
107,62,PEA333,"Sidney, OH",ABC,206000,227000,14,206000,227000,310,14,102382
107,62,PEA334,"Pampa, TX",ABC,446000,491000,14,446000,491000,300,14,100685
107,62,PEA335,"Natchitoches, LA",ABC,115000,127000,14,127000,140000,300,14,99546
107,62,PEA336,"Grand Forks, ND",ABC,227000,250000,14,227000,250000,300,14,98461
107,62,PEA337,"Mineral Wells, TX",ABC,491000,541000,14,491000,541000,290,14,95311
107,62,PEA338,"Durango, CO",ABC,491000,541000,14,491000,541000,280,14,91716
107,62,PEA339,"Scottsbluff, NE",ABC,405000,446000,14,405000,446000,270,14,91571
107,62,PEA340,"Clovis, NM",ABC,446000,491000,14,446000,491000,250,14,84529
107,62,PEA341,"Alamogordo, NM",ABC,491000,541000,14,491000,541000,250,14,84294
107,62,PEA342,"Mitchell, SD",ABC,140000,154000,14,140000,154000,250,14,83465
107,62,PEA343,"Pecos, TX",ABC,334000,368000,14,334000,368000,250,14,82332
107,62,PEA344,"Clanton, AL",ABC,57000,63000,14,57000,63000,250,14,82318
107,62,PEA345,"Newberry, SC",ABC,46000,51000,19,51000,57000,240,14,81339
107,62,PEA346,"Franklin, NC",ABC,17000,19000,19,19000,21000,240,14,80814
107,62,PEA347,"New Roads, LA",ABC,8800,9700,19,9700,11000,240,14,79775
107,62,PEA348,"Aberdeen, SD",ABC,334000,368000,14,334000,368000,240,14,79541
107,62,PEA349,"Marion, NC",ABC,1720191,1893000,14,1720191,1893000,240,14,78393
107,62,PEA350,"Forrest City, AR",ABC,333690,368000,14,333690,368000,230,14,78309
107,62,PEA351,"Dickinson, ND",ABC,127000,140000,14,127000,140000,230,14,78183
107,62,PEA352,"Gonzales, TX",ABC,127000,140000,14,127000,140000,230,14,77549
107,62,PEA353,"Watseka, IL",ABC,115000,127000,14,115000,127000,230,14,77440
107,62,PEA354,"New London, WI",ABC,1718396,1891000,14,1718396,1891000,230,14,76906
107,62,PEA355,"Casper, WY",ABC,334000,368000,14,334000,368000,230,14,75450
107,62,PEA356,"Colville, WA",ABC,127000,140000,14,127000,140000,220,14,74653
107,62,PEA357,"Espanola, NM",ABC,303000,334000,14,303000,334000,220,14,73183
107,62,PEA358,"Marble Falls, TX",ABC,368000,405000,14,368000,405000,220,14,72548
107,62,PEA359,"Sterling, CO",ABC,596000,656000,14,596000,656000,220,14,72175
107,62,PEA361,"Richfield, UT",ABC,334000,368000,15,368000,405000,210,14,71373
107,62,PEA362,"Payette, ID",ABC,140000,154000,14,140000,154000,210,14,70406
107,62,PEA363,"Big Spring, TX",ABC,368000,405000,14,368000,405000,210,14,70297
107,62,PEA364,"Butte, MT",ABC,85000,94000,19,94000,104000,210,14,69762
107,62,PEA365,"Vernon, TX",ABC,596000,656000,16,656000,722000,210,14,69603
107,62,PEA366,"Pullman, WA",ABC,250000,275000,18,275000,303000,210,14,68665
107,62,PEA367,"Moberly, MO",ABC,154000,170000,17,170000,187000,200,14,66156
107,62,PEA368,"Concordia, KS",ABC,1071660,1179000,14,1071660,1179000,200,14,65577
107,62,PEA369,"Red Oak, IA",ABC,1710000,1881000,17,1881000,2070000,200,14,65203
107,62,PEA370,"Washington, IA",ABC,250000,275000,17,275000,303000,190,14,64135
107,62,PEA371,"Wytheville, VA",ABC,1421883,1565000,14,1421883,1565000,190,14,62965
107,62,PEA372,"Colby, KS",ABC,797400,878000,14,797400,878000,190,14,62951
107,62,PEA373,"Walla Walla, WA",ABC,127000,140000,14,127000,140000,190,14,62859
107,62,PEA374,"North Platte, NE",ABC,656000,722000,16,722000,795000,180,14,61592
107,62,PEA375,"Deming, NM",ABC,725650,799000,14,725650,799000,180,14,59503
107,62,PEA376,"Hereford, TX",ABC,303000,334000,14,303000,334000,180,14,59127
107,62,PEA377,"Demopolis, AL",ABC,5300,5900,19,5900,6500,170,14,57694
107,62,PEA378,"Waynesboro, GA",ABC,15000,17000,19,17000,19000,170,14,57502
107,62,PEA379,"Sault Ste. Marie, MI",ABC,70000,77000,16,77000,85000,170,14,56264
107,62,PEA380,"Escanaba, MI",ABC,85000,94000,16,94000,104000,170,14,55155
107,62,PEA381,"Del Rio, TX",ABC,115000,127000,14,115000,127000,160,14,54479
107,62,PEA382,"Riverton, WY",ABC,206000,227000,14,206000,227000,160,14,53468
107,62,PEA383,"Creston, IA",ABC,1171545,1289000,14,1171545,1289000,150,14,50709
107,62,PEA384,"Manchester, IA",ABC,405000,446000,16,446000,491000,150,14,50223
107,62,PEA385,"Hannibal, MO",ABC,446000,491000,16,491000,541000,150,14,49159
107,62,PEA386,"Barnwell, SC",ABC,41000,46000,15,46000,51000,150,14,49027
107,62,PEA387,"Wahpeton, ND",ABC,85000,94000,19,94000,104000,150,14,48521
107,62,PEA388,"Atlantic, IA",ABC,170000,187000,17,187000,206000,140,14,47170
107,62,PEA389,"McCook, NE",ABC,187000,206000,15,206000,227000,140,14,47014
107,62,PEA390,"Snyder, TX",ABC,206000,227000,14,206000,227000,140,14,45514
107,62,PEA391,"Ontario, OR",ABC,187000,206000,14,187000,206000,120,14,38735
107,62,PEA392,"Maryville, MO",ABC,795100,875000,14,795100,875000,110,14,37191
107,62,PEA393,"Macon, MO",ABC,154000,170000,17,170000,187000,110,14,36158
107,62,PEA394,"Martin, SD",ABC,30000,33000,15,33000,37000,100,14,34651
107,62,PEA395,"Jamestown, ND",ABC,63000,70000,14,63000,70000,100,14,34328
107,62,PEA396,"Winterset, IA",ABC,154000,170000,17,170000,187000,100,14,34315
107,62,PEA397,"Aliceville, AL",ABC,6993,7700,14,6993,7700,100,14,34310
107,62,PEA398,"South Sioux City, NE",ABC,227000,250000,17,250000,275000,100,14,33946
107,62,PEA399,"Lampasas, TX",ABC,127000,140000,14,127000,140000,80,14,25808
107,62,PEA400,"Muleshoe, TX",ABC,127000,140000,14,127000,140000,80,14,25496
107,62,PEA401,"Floydada, TX",ABC,126880,140000,14,126880,140000,80,14,25065
107,62,PEA402,"Brady, TX",ABC,85000,94000,14,85000,94000,70,14,23231
107,62,PEA403,"Lewistown, MT",ABC,51000,57000,14,51000,57000,70,14,21970
107,62,PEA404,"Kanab, UT",ABC,250000,275000,15,275000,303000,70,14,21871
107,62,PEA405,"Jackson, WY",ABC,170510,188000,14,170510,188000,60,14,21294
107,62,PEA406,"Anamosa, IA",ABC,206000,227000,17,227000,250000,60,14,20638
107,62,PEA407,"Salmon, ID",ABC,27000,30000,14,27000,30000,50,14,15195
107,62,PEA408,"Ballinger, TX",ABC,33000,37000,14,33000,37000,50,14,14964
107,62,PEA409,"Haskell, TX",ABC,115000,127000,14,115000,127000,50,14,14772
107,62,PEA410,"Valentine, NE",ABC,85000,94000,15,94000,104000,50,14,11796
107,62,PEA411,"Van Horn, TX",ABC,33000,37000,14,33000,37000,50,14,5874
107,63,PEA001,"New York, NY",A,515053000,566559000,5,515053000,566559000,757100,5,25237061
107,63,PEA001,"New York, NY",BC,515167123,566684000,9,515167123,566684000,757100,9,25237061
107,63,PEA002,"Los Angeles, CA",A,554174000,609592000,5,554174000,609592000,582300,5,19410169
107,63,PEA002,"Los Angeles, CA",BC,504023785,554427000,9,504023785,554427000,582300,9,19410169
107,63,PEA003,"Chicago, IL",A,213170700,234488000,5,213170700,234488000,281000,5,9366713
107,63,PEA003,"Chicago, IL",BC,202303000,222534000,9,202303000,222534000,281000,9,9366713
107,63,PEA004,"San Francisco, CA",A,246363910,271001000,5,246363910,271001000,270800,5,9027937
107,63,PEA004,"San Francisco, CA",BC,223606320,245967000,9,223606320,245967000,270800,9,9027937
107,63,PEA005,"Baltimore, MD-Washington, DC",ABC,193803000,213184000,14,193803000,213184000,235300,14,7842134
107,63,PEA006,"Philadelphia, PA",A,140715960,154788000,5,140715960,154788000,227600,5,7587252
107,63,PEA006,"Philadelphia, PA",BC,140944123,155039000,9,140944123,155039000,227600,9,7587252
107,63,PEA007,"Boston, MA",A,151870360,167058000,5,151870360,167058000,203300,5,6776035
107,63,PEA007,"Boston, MA",BC,138451123,152297000,9,138451123,152297000,203300,9,6776035
107,63,PEA008,"Dallas, TX",A,223058000,245364000,5,223058000,245364000,193600,5,6452472
107,63,PEA008,"Dallas, TX",BC,201100910,221212000,9,201100910,221212000,193600,9,6452472
107,63,PEA009,"Miami, FL",A,206971000,227669000,5,206971000,227669000,188800,5,6291880
107,63,PEA009,"Miami, FL",BC,188155000,206971000,9,188155000,206971000,188800,9,6291880
107,63,PEA010,"Houston, TX",A,168355690,185192000,5,168355690,185192000,176800,5,5891999
107,63,PEA010,"Houston, TX",BC,153185000,168504000,9,153185000,168504000,176800,9,5891999
107,63,PEA011,"Atlanta, GA",ABC,134458123,147904000,14,134458123,147904000,163100,14,5435312
107,63,PEA012,"Detroit, MI",A,100320460,110353000,5,100320460,110353000,154100,5,5137479
107,63,PEA012,"Detroit, MI",BC,84235560,92660000,9,84235560,92660000,154100,9,5137479
107,63,PEA013,"Orlando, FL",A,89132310,98046000,5,89132310,98046000,136900,5,4562642
107,63,PEA013,"Orlando, FL",BC,86846183,95531000,9,86846183,95531000,136900,9,4562642
107,63,PEA014,"Cleveland, OH",A,93503950,102855000,5,93503950,102855000,122900,5,4096678
107,63,PEA014,"Cleveland, OH",BC,70443001,77488000,9,70443001,77488000,122900,9,4096678
107,63,PEA015,"Phoenix, AZ",A,131886990,145076000,5,131886990,145076000,114500,5,3817117
107,63,PEA015,"Phoenix, AZ",BC,127510450,140262000,9,127510450,140262000,114500,9,3817117
107,63,PEA016,"Seattle, WA",A,102970300,113268000,5,102970300,113268000,113800,5,3792218
107,63,PEA016,"Seattle, WA",BC,85268000,93795000,9,85268000,93795000,113800,9,3792218
107,63,PEA017,"Minneapolis-St. Paul, MN",A,101395000,111535000,5,101395000,111535000,101700,5,3390091
107,63,PEA017,"Minneapolis-St. Paul, MN",BC,76262000,83889000,9,76262000,83889000,101700,9,3390091
107,63,PEA018,"San Diego, CA",A,123389000,135728000,5,123389000,135728000,92900,5,3095313
107,63,PEA018,"San Diego, CA",BC,102189980,112409000,9,102189980,112409000,92900,9,3095313
107,63,PEA019,"Portland, OR",A,61789770,67969000,5,61789770,67969000,90700,5,3022643
107,63,PEA019,"Portland, OR",BC,59561080,65518000,9,59561080,65518000,90700,9,3022643
107,63,PEA020,"Denver, CO",ABC,69140123,76055000,14,69140123,76055000,83700,14,2789669
107,63,PEA021,"Tampa, FL",A,76045500,83651000,5,76045500,83651000,83500,5,2783243
107,63,PEA021,"Tampa, FL",BC,84817800,93300000,9,84817800,93300000,83500,9,2783243
107,63,PEA022,"Sacramento, CA",A,56848860,62534000,5,56848860,62534000,81700,5,2722415
107,63,PEA022,"Sacramento, CA",BC,56312760,61945000,9,56312760,61945000,81700,9,2722415
107,63,PEA023,"Pittsburgh, PA",A,55268690,60796000,5,55268690,60796000,72000,5,2399667
107,63,PEA023,"Pittsburgh, PA",BC,45345000,49880000,9,45345000,49880000,72000,9,2399667
107,63,PEA024,"Saint Louis, MO",A,55140120,60655000,5,55140120,60655000,71900,5,2396938
107,63,PEA024,"Saint Louis, MO",BC,44704123,49175000,9,44704123,49175000,71900,9,2396938
107,63,PEA025,"Cincinnati, OH",A,50277480,55306000,5,50277480,55306000,65900,5,2196428
107,63,PEA025,"Cincinnati, OH",BC,41470000,45617000,9,41470000,45617000,65900,9,2196428
107,63,PEA026,"Las Vegas, NV",A,72105600,79317000,5,72105600,79317000,64500,5,2151455
107,63,PEA026,"Las Vegas, NV",BC,66091030,72701000,9,66091030,72701000,64500,9,2151455
107,63,PEA027,"Salt Lake City, UT",A,66490060,73140000,5,66490060,73140000,64300,5,2142152
107,63,PEA027,"Salt Lake City, UT",BC,64250000,70675000,9,64250000,70675000,64300,9,2142152
107,63,PEA028,"San Antonio, TX",A,49528000,54481000,5,49528000,54481000,60000,5,1999689
107,63,PEA028,"San Antonio, TX",BC,37397780,41138000,9,37397780,41138000,60000,9,1999689
107,63,PEA029,"Jacksonville, FL",A,47564000,52321000,5,47564000,52321000,57500,5,1918264
107,63,PEA029,"Jacksonville, FL",BC,35820500,39403000,9,35820500,39403000,57500,9,1918264
107,63,PEA030,"Kansas City, MO",A,44874000,49362000,5,44874000,49362000,54300,5,1810075
107,63,PEA030,"Kansas City, MO",BC,33728000,37101000,9,33728000,37101000,54300,9,1810075
107,63,PEA031,"Indianapolis, IN",A,64869000,71356000,5,64869000,71356000,53100,5,1769011
107,63,PEA031,"Indianapolis, IN",BC,58477740,64326000,9,58477740,64326000,53100,9,1769011
107,63,PEA032,"Nashville, TN",A,39651660,43617000,5,39651660,43617000,52500,5,1748445
107,63,PEA032,"Nashville, TN",BC,35882640,39471000,9,35882640,39471000,52500,9,1748445
107,63,PEA033,"Virginia Beach, VA",A,55175280,60693000,5,55175280,60693000,51000,5,1698835
107,63,PEA033,"Virginia Beach, VA",BC,47172160,51890000,9,47172160,51890000,51000,9,1698835
107,63,PEA034,"Fresno, CA",A,54615760,60078000,5,54615760,60078000,50300,5,1676476
107,63,PEA034,"Fresno, CA",BC,46346520,50982000,9,46346520,50982000,50300,9,1676476
107,63,PEA035,"Austin, TX",A,54659750,60126000,5,54659750,60126000,48900,5,1628809
107,63,PEA035,"Austin, TX",BC,38101570,41912000,9,38101570,41912000,48900,9,1628809
107,63,PEA036,"New Orleans, LA",A,44475000,48923000,5,44475000,48923000,48700,5,1622143
107,63,PEA036,"New Orleans, LA",BC,41424540,45567000,9,41424540,45567000,48700,9,1622143
107,63,PEA037,"Columbus, OH",A,36036480,39641000,5,36036480,39641000,47500,5,1582917
107,63,PEA037,"Columbus, OH",BC,30071720,33079000,9,30071720,33079000,47500,9,1582917
107,63,PEA038,"Milwaukee, WI",A,69814000,76796000,5,69814000,76796000,46700,5,1555908
107,63,PEA038,"Milwaukee, WI",BC,62216050,68438000,9,62216050,68438000,46700,9,1555908
107,63,PEA039,"Oklahoma City, OK",A,48700200,53571000,5,48700200,53571000,43400,5,1446527
107,63,PEA039,"Oklahoma City, OK",BC,52572123,57830000,9,52572123,57830000,43400,9,1446527
107,63,PEA040,"Birmingham, AL",A,45650680,50216000,5,45650680,50216000,42000,5,1399686
107,63,PEA040,"Birmingham, AL",BC,38332520,42166000,9,38332520,42166000,42000,9,1399686
107,63,PEA041,"Syracuse, NY",A,31256500,34383000,5,31256500,34383000,41200,5,1371959
107,63,PEA041,"Syracuse, NY",BC,26881000,29570000,9,26881000,29570000,41200,9,1371959
107,63,PEA043,"Charlotte, NC",A,40317280,44350000,5,40317280,44350000,39800,5,1327006
107,63,PEA043,"Charlotte, NC",BC,36353580,39989000,9,36353580,39989000,39800,9,1327006
107,63,PEA044,"Rochester, NY",A,29912970,32905000,5,29912970,32905000,39500,5,1316146
107,63,PEA044,"Rochester, NY",BC,25802000,28383000,9,25802000,28383000,39500,9,1316146
107,63,PEA045,"Raleigh, NC",A,42408920,46650000,5,42408920,46650000,39100,5,1302381
107,63,PEA045,"Raleigh, NC",BC,35640140,39205000,9,35640140,39205000,39100,9,1302381
107,63,PEA046,"Little Rock, AR",A,29050200,31956000,5,29050200,31956000,38300,5,1275690
107,63,PEA046,"Little Rock, AR",BC,17442000,19187000,9,17442000,19187000,38300,9,1275690
107,63,PEA047,"Brownsville, TX",A,44326000,48759000,5,44326000,48759000,37900,5,1264091
107,63,PEA047,"Brownsville, TX",BC,45918000,50510000,9,45918000,50510000,37900,9,1264091
107,63,PEA048,"Harrisburg, PA",A,37643610,41408000,5,37643610,41408000,37300,5,1244058
107,63,PEA048,"Harrisburg, PA",BC,34626120,38089000,9,34626120,38089000,37300,9,1244058
107,63,PEA049,"Albany, NY",A,27796270,30576000,5,27796270,30576000,36700,5,1222542
107,63,PEA049,"Albany, NY",BC,11857000,13043000,9,11857000,13043000,36700,9,1222542
107,63,PEA050,"Greenville, SC",A,40747920,44823000,5,40747920,44823000,36600,5,1220968
107,63,PEA050,"Greenville, SC",BC,36808480,40490000,9,36808480,40490000,36600,9,1220968
107,63,PEA051,"Louisville, KY",ABC,15999582,17600000,14,15999582,17600000,7200,14,1194260
107,63,PEA052,"Charleston, WV",ABC,8080000,8888000,14,8080000,8888000,7200,14,1191822
