auction_id,round,bidder,frn,region,market_number,market_name,assignment_category,assignment_category_name,winnings,option,assignment_round_bid,random_number,clock_payment
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,4,B2.B3.B4.B5,5665140,13067324,106004000
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,4,B1.B2.B3.B4,5963310,10302234,106004000
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,4,A5.B1.B2.B3,5963310,8382734,106004000
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,4,A4.A5.B1.B2,5963310,7773605,106004000
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,4,A3.A4.A5.B1,5366980,20297,106004000
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,4,A2.A3.A4.A5,5068820,15928236,106004000
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,4,A1.A2.A3.A4,0,15780547,106004000
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,C1.C2.C3.C4,155760,10326870,38210300
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,B5.C1.C2.C3,1090310,15273069,38210300
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,B4.B5.C1.C2,2336380,5323556,38210300
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,B3.B4.B5.C1,2336380,10908783,38210300
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,B2.B3.B4.B5,2959420,10401163,38210300
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,B1.B2.B3.B4,3115170,8482753,38210300
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,A5.B1.B2.B3,3115170,7730291,38210300
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,A4.A5.B1.B2,3115170,8302201,38210300
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,A3.A4.A5.B1,2803660,10985570,38210300
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,A2.A3.A4.A5,2647900,1371540,38210300
107,25,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,4,A1.A2.A3.A4,0,13444921,38210300
107,25,Cellco Partnership,0003290673,REAG 1,PEA048,"Harrisburg, PA",A,Interim Assignment,3,A3.A4.A5,0,5132254,112930830
107,25,Cellco Partnership,0003290673,REAG 1,PEA048,"Harrisburg, PA",A,Interim Assignment,3,A2.A3.A4,0,1262913,112930830
107,25,Cellco Partnership,0003290673,REAG 1,PEA048,"Harrisburg, PA",A,Interim Assignment,3,A1.A2.A3,5000000,11224461,112930830
107,25,Cellco Partnership,0003290673,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A,Interim Assignment,3,A3.A4.A5,0,15590298,302716440
107,25,Cellco Partnership,0003290673,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A,Interim Assignment,3,A2.A3.A4,0,3723051,302716440
107,25,Cellco Partnership,0003290673,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A,Interim Assignment,3,A1.A2.A3,11197920,7089793,302716440
107,25,Cellco Partnership,0003290673,REAG 5,PEA039,"Oklahoma City, OK",A,Interim Assignment,3,A3.A4.A5,0,8721587,146100600
107,25,Cellco Partnership,0003290673,REAG 5,PEA039,"Oklahoma City, OK",A,Interim Assignment,3,A2.A3.A4,0,5440369,146100600
107,25,Cellco Partnership,0003290673,REAG 5,PEA039,"Oklahoma City, OK",A,Interim Assignment,3,A1.A2.A3,10000000,6199869,146100600
107,25,Cellco Partnership,0003290673,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,8,B2.B3.B4.B5.C1.C2.C3.C4,0,4632013,286061430
107,25,Cellco Partnership,0003290673,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,8,B1.B2.B3.B4.B5.C1.C2.C3,0,5773963,286061430
107,25,Cellco Partnership,0003290673,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,8,A5.B1.B2.B3.B4.B5.C1.C2,2360230,9777448,286061430
107,25,Cellco Partnership,0003290673,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,8,A4.A5.B1.B2.B3.B4.B5.C1,2360230,10081447,286061430
107,25,Cellco Partnership,0003290673,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,8,A3.A4.A5.B1.B2.B3.B4.B5,2360230,4111745,286061430
107,25,Cellco Partnership,0003290673,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,8,A2.A3.A4.A5.B1.B2.B3.B4,2360230,9991909,286061430
107,25,Cellco Partnership,0003290673,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,8,A1.A2.A3.A4.A5.B1.B2.B3,28836110,13178513,286061430
107,25,Cellco Partnership,0003290673,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,8,B2.B3.B4.B5.C1.C2.C3.C4,0,3670337,745463740
107,25,Cellco Partnership,0003290673,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,8,B1.B2.B3.B4.B5.C1.C2.C3,0,4568797,745463740
107,25,Cellco Partnership,0003290673,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,8,A5.B1.B2.B3.B4.B5.C1.C2,7323580,3727944,745463740
107,25,Cellco Partnership,0003290673,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,8,A4.A5.B1.B2.B3.B4.B5.C1,7323580,11891779,745463740
107,25,Cellco Partnership,0003290673,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,8,A3.A4.A5.B1.B2.B3.B4.B5,7323580,1796816,745463740
107,25,Cellco Partnership,0003290673,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,8,A2.A3.A4.A5.B1.B2.B3.B4,7323580,13740540,745463740
107,25,Cellco Partnership,0003290673,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,8,A1.A2.A3.A4.A5.B1.B2.B3,89475760,5025335,745463740
107,25,Cellco Partnership,0003290673,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,9,B1.B2.B3.B4.B5.C1.C2.C3.C4,0,8516403,461533338
107,25,Cellco Partnership,0003290673,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,9,A5.B1.B2.B3.B4.B5.C1.C2.C3,0,3926918,461533338
107,25,Cellco Partnership,0003290673,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,9,A4.A5.B1.B2.B3.B4.B5.C1.C2,0,10472727,461533338
107,25,Cellco Partnership,0003290673,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,9,A3.A4.A5.B1.B2.B3.B4.B5.C1,3396440,12749695,461533338
107,25,Cellco Partnership,0003290673,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,9,A2.A3.A4.A5.B1.B2.B3.B4.B5,3396440,1215927,461533338
107,25,Cellco Partnership,0003290673,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,9,A1.A2.A3.A4.A5.B1.B2.B3.B4,41496010,7138331,461533338
107,25,Cellco Partnership,0003290673,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,8,A1.A2.A3.A4.A5.B1.B2.B3,20024440,10397855,122552216
107,25,Cellco Partnership,0003290673,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,8,A2.A3.A4.A5.B1.B2.B3.B4,1639000,10833242,122552216
107,25,Cellco Partnership,0003290673,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,8,A3.A4.A5.B1.B2.B3.B4.B5,1639000,2098484,122552216
107,25,Cellco Partnership,0003290673,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,8,A4.A5.B1.B2.B3.B4.B5.C1,1639000,2778203,122552216
107,25,Cellco Partnership,0003290673,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,8,A5.B1.B2.B3.B4.B5.C1.C2,1639000,6946745,122552216
107,25,Cellco Partnership,0003290673,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,8,B1.B2.B3.B4.B5.C1.C2.C3,0,6102387,122552216
107,25,Cellco Partnership,0003290673,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,8,B2.B3.B4.B5.C1.C2.C3.C4,0,7158854,122552216
107,25,Cellco Partnership,0003290673,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,10,A1.A2.A3.A4.A5.B1.B2.B3.B4.B5,29131220,7314616,265010000
107,25,Cellco Partnership,0003290673,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,10,A2.A3.A4.A5.B1.B2.B3.B4.B5.C1,0,10503291,265010000
107,25,Cellco Partnership,0003290673,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,10,A3.A4.A5.B1.B2.B3.B4.B5.C1.C2,0,5109412,265010000
107,25,Cellco Partnership,0003290673,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,10,A4.A5.B1.B2.B3.B4.B5.C1.C2.C3,0,16127,265010000
107,25,Cellco Partnership,0003290673,REAG 4,PEA084;PEA087;PEA095;PEA111,"Mobile, AL;Pensacola, FL;Bluefield, WV;Fayetteville, AR",ABC,Assignment,10,A5.B1.B2.B3.B4.B5.C1.C2.C3.C4,0,14403711,265010000
107,25,Cellco Partnership,0003290673,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,7,B3.B4.B5.C1.C2.C3.C4,0,8754602,66868025
107,25,Cellco Partnership,0003290673,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,7,B2.B3.B4.B5.C1.C2.C3,0,1517932,66868025
107,25,Cellco Partnership,0003290673,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,7,B1.B2.B3.B4.B5.C1.C2,725660,14291812,66868025
107,25,Cellco Partnership,0003290673,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,7,A5.B1.B2.B3.B4.B5.C1,725660,10109019,66868025
107,25,Cellco Partnership,0003290673,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,7,A4.A5.B1.B2.B3.B4.B5,725660,11058949,66868025
107,25,Cellco Partnership,0003290673,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,7,A3.A4.A5.B1.B2.B3.B4,725660,3512638,66868025
107,25,Cellco Partnership,0003290673,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,7,A2.A3.A4.A5.B1.B2.B3,725660,13178955,66868025
107,25,Cellco Partnership,0003290673,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,7,A1.A2.A3.A4.A5.B1.B2,8865760,15451550,66868025
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,C3.C4,1038780,13584375,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,C2.C3,986840,15298586,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,C1.C2,768700,15585630,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,B5.C1,779090,13742366,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,B4.B5,882970,8787858,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,B3.B4,882970,13901254,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,B2.B3,882970,10734784,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,B1.B2,882970,2116991,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,A5.B1,882970,4251074,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,A4.A5,737540,11530610,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,A3.A4,249310,14141160,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,A2.A3,103880,2100459,69252240
107,25,T-Mobile License LLC,0001565449,REAG 1,PEA048,"Harrisburg, PA",A+BC,Final Assignment,2,A1.A2,0,4081143,69252240
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,C3.C4,2656480,1014602,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,C2.C3,2523660,3029903,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,C1.C2,1965800,6991374,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,B5.C1,1992360,10598531,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,B4.B5,2258010,8323974,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,B3.B4,2258010,5496685,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,B2.B3,2258010,2290536,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,B1.B2,2258010,233220,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,A5.B1,2258010,15961599,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,A4.A5,1886100,8514084,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,A3.A4,637560,6072282,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,A2.A3,265650,16199381,177098920
107,25,T-Mobile License LLC,0001565449,REAG 3,PEA031;PEA037,"Indianapolis, IN;Columbus, OH",A+BC,Final Assignment,2,A1.A2,0,9376298,177098920
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,C4,11000010,4442978,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,C3,10010,16456719,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,C2,5010,3054716,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,C1,0,5154643,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,B5,0,16606437,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,B4,0,12747231,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,B3,0,9194300,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,B2,0,15244380,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,B1,0,5486863,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,A5,0,13527456,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,A4,0,8100855,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,A3,0,12177418,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,A2,0,7427338,52572123
107,25,United States Cellular Corporation,0004372322,REAG 5,PEA039,"Oklahoma City, OK",A+BC,Final Assignment,1,A1,0,10915517,52572123
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,A1.A2,0,900997,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,A2.A3,0,15951065,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,A3.A4,0,16168501,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,A4.A5,0,11351635,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,A5.B1,0,1105057,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,B1.B2,0,5986250,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,B2.B3,0,5908017,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,B3.B4,0,14809740,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,B4.B5,0,15216663,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,B5.C1,0,1276086,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,C1.C2,0,15965051,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,C2.C3,10010,15816235,30638054
107,25,United States Cellular Corporation,0004372322,REAG 2,PEA131;PEA146;PEA167;PEA200;PEA230,"Sanford, NC;Wilmington, NC;Harrisonburg, VA;Danville, VA;Lumberton, NC",ABC,Assignment,2,C3.C4,5000010,13277457,30638054
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,C2.C3.C4,6000010,4411128,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,C1.C2.C3,1000010,81810,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,B5.C1.C2,10010,6546399,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,B4.B5.C1,0,7138197,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,B3.B4.B5,0,4390192,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,B2.B3.B4,0,16265006,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,B1.B2.B3,0,2666988,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,A5.B1.B2,0,9651940,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,A4.A5.B1,0,10835129,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,A3.A4.A5,0,6877433,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,A2.A3.A4,0,13598605,28657725
107,25,United States Cellular Corporation,0004372322,REAG 6,PEA070,"Eugene, OR",ABC,Assignment,3,A1.A2.A3,0,14227899,28657725
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A,Interim Assignment,2,A4.A5,968310,13107592,95128000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A,Interim Assignment,2,A3.A4,968310,8022107,95128000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A,Interim Assignment,2,A2.A3,968310,14263652,95128000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A,Interim Assignment,2,A1.A2,0,4130206,95128000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,C1.C2.C3.C4,263540,2755353,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,B5.C1.C2.C3,1844810,13183675,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,B4.B5.C1.C2,3953160,14266414,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,B3.B4.B5.C1,3953160,8320145,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,B2.B3.B4.B5,5007340,12365340,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,B1.B2.B3.B4,5270880,7176165,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,A5.B1.B2.B3,5270880,16451464,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,A4.A5.B1.B2,5270880,13492951,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,A3.A4.A5.B1,4743800,5840080,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,A2.A3.A4.A5,4480260,1430286,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA029,"Jacksonville, FL",A+BC,Final Assignment,4,A1.A2.A3.A4,0,12158863,166769000
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 1,PEA077;PEA107,"Portland, ME;Bangor, ME",ABC,Assignment,4,C1.C2.C3.C4,125350,13761943,79812216
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 1,PEA077;PEA107,"Portland, ME;Bangor, ME",ABC,Assignment,4,B5.C1.C2.C3,877460,10832947,79812216
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 1,PEA077;PEA107,"Portland, ME;Bangor, ME",ABC,Assignment,4,B4.B5.C1.C2,1754910,5717973,79812216
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 1,PEA077;PEA107,"Portland, ME;Bangor, ME",ABC,Assignment,4,B3.B4.B5.C1,2256320,4522583,79812216
107,24,AT&T Spectrum Frontiers LLC,0027840180,REAG 1,PEA077;PEA107,"Portland, ME;Bangor, ME",ABC,Assignment,4,B2.B3.B4.B5,2381670,3626213,79812216
