auction_id,license,market_number,market_name,block_final,block_interim,bidder,frn,bidding_credit_type,bidding_credit_pct,gross_license_price,net_license_price,effective_bidding_credit
107,PEA064-A2,PEA064,"South Bend, IN",A2,,Cellco Partnership,0003290673,,0,5890000,5890000,0.0
107,PEA064-A3,PEA064,"South Bend, IN",A3,,Cellco Partnership,0003290673,,0,5890000,5890000,0.0
107,PEA064-A4,PEA064,"South Bend, IN",A4,,Cellco Partnership,0003290673,,0,5890000,5890000,0.0
107,PEA064-A5,PEA064,"South Bend, IN",A5,,Cellco Partnership,0003290673,,0,5890000,5890000,0.0
107,PEA064-B1,PEA064,"South Bend, IN",B1,,Cellco Partnership,0003290673,,0,5890000,5890000,0.0
107,PEA064-B2,PEA064,"South Bend, IN",B2,,Cellco Partnership,0003290673,,0,5890000,5890000,0.0
107,PEA064-B3,PEA064,"South Bend, IN",B3,,Cellco Partnership,0003290673,,0,5890000,5890000,0.0
107,PEA064-B4,PEA064,"South Bend, IN",B4,,Cellco Partnership,0003290673,,0,5890000,5890000,0.0
107,PEA064-B5,PEA064,"South Bend, IN",B5,,Cellco Partnership,0003290673,,0,5890000,5890000,0.0
107,PEA064-C1,PEA064,"South Bend, IN",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,5890000,5890000,0.0
107,PEA064-C2,PEA064,"South Bend, IN",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,5890000,5890000,0.0
107,PEA064-C3,PEA064,"South Bend, IN",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,5890000,5890000,0.0
107,PEA064-C4,PEA064,"South Bend, IN",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,5890000,5890000,0.0
107,PEA065-A1,PEA065,"Cape Coral, FL",A1,,Cellco Partnership,0003290673,,0,12837599,12837599,0.0
107,PEA065-A2,PEA065,"Cape Coral, FL",A2,,Cellco Partnership,0003290673,,0,12837599,12837599,0.0
107,PEA065-A3,PEA065,"Cape Coral, FL",A3,,Cellco Partnership,0003290673,,0,12837599,12837599,0.0
107,PEA065-A4,PEA065,"Cape Coral, FL",A4,,Cellco Partnership,0003290673,,0,12837599,12837599,0.0
107,PEA065-A5,PEA065,"Cape Coral, FL",A5,,Cellco Partnership,0003290673,,0,12837599,12837599,0.0
107,PEA065-B1,PEA065,"Cape Coral, FL",B1,,Cellco Partnership,0003290673,,0,12837599,12837599,0.0
107,PEA065-B2,PEA065,"Cape Coral, FL",B2,,Cellco Partnership,0003290673,,0,12837599,12837599,0.0
107,PEA065-B3,PEA065,"Cape Coral, FL",B3,,Cellco Partnership,0003290673,,0,12837599,12837599,0.0
107,PEA065-B4,PEA065,"Cape Coral, FL",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,12811342,12811342,0.0
107,PEA065-B5,PEA065,"Cape Coral, FL",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,12811342,12811342,0.0
107,PEA065-C1,PEA065,"Cape Coral, FL",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,12811342,12811342,0.0
107,PEA065-C2,PEA065,"Cape Coral, FL",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,12811342,12811342,0.0
107,PEA065-C3,PEA065,"Cape Coral, FL",C3,,T-Mobile License LLC,0001565449,,0,12837599,12837599,0.0
107,PEA065-C4,PEA065,"Cape Coral, FL",C4,,T-Mobile License LLC,0001565449,,0,12837599,12837599,0.0
107,PEA066-A1,PEA066,"Lansing, MI",A1,,Cellco Partnership,0003290673,,0,12568490,12568490,0.0
107,PEA066-A2,PEA066,"Lansing, MI",A2,,Cellco Partnership,0003290673,,0,12568490,12568490,0.0
107,PEA066-A3,PEA066,"Lansing, MI",A3,,Cellco Partnership,0003290673,,0,12568490,12568490,0.0
107,PEA066-A4,PEA066,"Lansing, MI",A4,,Cellco Partnership,0003290673,,0,12568490,12568490,0.0
107,PEA066-A5,PEA066,"Lansing, MI",A5,,Cellco Partnership,0003290673,,0,12568490,12568490,0.0
107,PEA066-B1,PEA066,"Lansing, MI",B1,,Cellco Partnership,0003290673,,0,12568490,12568490,0.0
107,PEA066-B2,PEA066,"Lansing, MI",B2,,Cellco Partnership,0003290673,,0,12568490,12568490,0.0
107,PEA066-B3,PEA066,"Lansing, MI",B3,,Cellco Partnership,0003290673,,0,12568490,12568490,0.0
107,PEA066-B4,PEA066,"Lansing, MI",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,12544210,12544210,0.0
107,PEA066-B5,PEA066,"Lansing, MI",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,12544210,12544210,0.0
107,PEA066-C1,PEA066,"Lansing, MI",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,12544210,12544210,0.0
107,PEA066-C2,PEA066,"Lansing, MI",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,12544210,12544210,0.0
107,PEA066-C3,PEA066,"Lansing, MI",C3,,T-Mobile License LLC,0001565449,,0,12568490,12568490,0.0
107,PEA066-C4,PEA066,"Lansing, MI",C4,,T-Mobile License LLC,0001565449,,0,12568490,12568490,0.0
107,PEA067-A1,PEA067,"Sarasota, FL",A1,,Cellco Partnership,0003290673,,0,12207282,12207282,0.0
107,PEA067-A2,PEA067,"Sarasota, FL",A2,,Cellco Partnership,0003290673,,0,12207282,12207282,0.0
107,PEA067-A3,PEA067,"Sarasota, FL",A3,,Cellco Partnership,0003290673,,0,12207282,12207282,0.0
107,PEA067-A4,PEA067,"Sarasota, FL",A4,,Cellco Partnership,0003290673,,0,12207282,12207282,0.0
107,PEA067-A5,PEA067,"Sarasota, FL",A5,,Cellco Partnership,0003290673,,0,12207282,12207282,0.0
107,PEA067-B1,PEA067,"Sarasota, FL",B1,,Cellco Partnership,0003290673,,0,12207282,12207282,0.0
107,PEA067-B2,PEA067,"Sarasota, FL",B2,,Cellco Partnership,0003290673,,0,12207282,12207282,0.0
107,PEA067-B3,PEA067,"Sarasota, FL",B3,,Cellco Partnership,0003290673,,0,12207282,12207282,0.0
107,PEA067-B4,PEA067,"Sarasota, FL",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,12182314,12182314,0.0
107,PEA067-B5,PEA067,"Sarasota, FL",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,12182314,12182314,0.0
107,PEA067-C1,PEA067,"Sarasota, FL",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,12182314,12182314,0.0
107,PEA067-C2,PEA067,"Sarasota, FL",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,12182314,12182314,0.0
107,PEA067-C3,PEA067,"Sarasota, FL",C3,,T-Mobile License LLC,0001565449,,0,12207282,12207282,0.0
107,PEA067-C4,PEA067,"Sarasota, FL",C4,,T-Mobile License LLC,0001565449,,0,12207282,12207282,0.0
107,PEA068-A1,PEA068,"Grand Rapids, MI",A1,,Cellco Partnership,0003290673,,0,7156000,7156000,0.0
107,PEA068-A2,PEA068,"Grand Rapids, MI",A2,,Cellco Partnership,0003290673,,0,7156000,7156000,0.0
107,PEA068-A3,PEA068,"Grand Rapids, MI",A3,,Cellco Partnership,0003290673,,0,7156000,7156000,0.0
107,PEA068-A4,PEA068,"Grand Rapids, MI",A4,,Cellco Partnership,0003290673,,0,7156000,7156000,0.0
107,PEA068-A5,PEA068,"Grand Rapids, MI",A5,,Cellco Partnership,0003290673,,0,7156000,7156000,0.0
107,PEA068-B1,PEA068,"Grand Rapids, MI",B1,,Cellco Partnership,0003290673,,0,7156000,7156000,0.0
107,PEA068-B2,PEA068,"Grand Rapids, MI",B2,,Cellco Partnership,0003290673,,0,7156000,7156000,0.0
107,PEA068-B3,PEA068,"Grand Rapids, MI",B3,,Cellco Partnership,0003290673,,0,7156000,7156000,0.0
107,PEA068-B4,PEA068,"Grand Rapids, MI",B4,,Cellco Partnership,0003290673,,0,7156000,7156000,0.0
107,PEA068-B5,PEA068,"Grand Rapids, MI",B5,,Cellco Partnership,0003290673,,0,7156000,7156000,0.0
107,PEA068-C1,PEA068,"Grand Rapids, MI",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,7156000,7156000,0.0
107,PEA068-C2,PEA068,"Grand Rapids, MI",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,7156000,7156000,0.0
107,PEA068-C3,PEA068,"Grand Rapids, MI",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,7156000,7156000,0.0
107,PEA068-C4,PEA068,"Grand Rapids, MI",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,7156000,7156000,0.0
107,PEA069-A1,PEA069,"Springfield, MA",A1,,Cellco Partnership,0003290673,,0,11666577,11666577,0.0
107,PEA069-A2,PEA069,"Springfield, MA",A2,,Cellco Partnership,0003290673,,0,11666577,11666577,0.0
107,PEA069-A3,PEA069,"Springfield, MA",A3,,Cellco Partnership,0003290673,,0,11666577,11666577,0.0
107,PEA069-A4,PEA069,"Springfield, MA",A4,,Cellco Partnership,0003290673,,0,11666577,11666577,0.0
107,PEA069-A5,PEA069,"Springfield, MA",A5,,Cellco Partnership,0003290673,,0,11666577,11666577,0.0
107,PEA069-B1,PEA069,"Springfield, MA",B1,,Cellco Partnership,0003290673,,0,11666577,11666577,0.0
107,PEA069-B2,PEA069,"Springfield, MA",B2,,Cellco Partnership,0003290673,,0,11666577,11666577,0.0
107,PEA069-B3,PEA069,"Springfield, MA",B3,,Cellco Partnership,0003290673,,0,11666577,11666577,0.0
107,PEA069-B4,PEA069,"Springfield, MA",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,11635439,11635439,0.0
107,PEA069-B5,PEA069,"Springfield, MA",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,11635439,11635439,0.0
107,PEA069-C1,PEA069,"Springfield, MA",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,11635439,11635439,0.0
107,PEA069-C2,PEA069,"Springfield, MA",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,11635439,11635439,0.0
107,PEA069-C3,PEA069,"Springfield, MA",C3,,T-Mobile License LLC,0001565449,,0,11666577,11666577,0.0
107,PEA069-C4,PEA069,"Springfield, MA",C4,,T-Mobile License LLC,0001565449,,0,11666577,11666577,0.0
107,PEA070-A1,PEA070,"Eugene, OR",A1,,Cellco Partnership,0003290673,,0,9630454,9630454,0.0
107,PEA070-A2,PEA070,"Eugene, OR",A2,,Cellco Partnership,0003290673,,0,9630454,9630454,0.0
107,PEA070-A3,PEA070,"Eugene, OR",A3,,Cellco Partnership,0003290673,,0,9630454,9630454,0.0
107,PEA070-A4,PEA070,"Eugene, OR",A4,,Cellco Partnership,0003290673,,0,9630454,9630454,0.0
107,PEA070-A5,PEA070,"Eugene, OR",A5,,Cellco Partnership,0003290673,,0,9630454,9630454,0.0
107,PEA070-B1,PEA070,"Eugene, OR",B1,,Cellco Partnership,0003290673,,0,9630454,9630454,0.0
107,PEA070-B2,PEA070,"Eugene, OR",B2,,Cellco Partnership,0003290673,,0,9630454,9630454,0.0
107,PEA070-B3,PEA070,"Eugene, OR",B3,,AT&T Spectrum Frontiers LLC,0027840180,,0,9552575,9552575,0.0
107,PEA070-B4,PEA070,"Eugene, OR",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,9552575,9552575,0.0
107,PEA070-B5,PEA070,"Eugene, OR",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,9552575,9552575,0.0
107,PEA070-C1,PEA070,"Eugene, OR",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,9552575,9552575,0.0
107,PEA070-C2,PEA070,"Eugene, OR",C2,,United States Cellular Corporation,0004372322,,0,9630454,9630454,0.0
107,PEA070-C3,PEA070,"Eugene, OR",C3,,United States Cellular Corporation,0004372322,,0,9630454,9630454,0.0
107,PEA070-C4,PEA070,"Eugene, OR",C4,,United States Cellular Corporation,0004372322,,0,9630454,9630454,0.0
107,PEA071-A1,PEA071,"Knoxville, TN",A1,,Cellco Partnership,0003290673,,0,21677787,21677787,0.0
107,PEA071-A2,PEA071,"Knoxville, TN",A2,,Cellco Partnership,0003290673,,0,21677787,21677787,0.0
107,PEA071-A3,PEA071,"Knoxville, TN",A3,,Cellco Partnership,0003290673,,0,21677787,21677787,0.0
107,PEA071-A4,PEA071,"Knoxville, TN",A4,,Cellco Partnership,0003290673,,0,21677787,21677787,0.0
107,PEA071-A5,PEA071,"Knoxville, TN",A5,,Cellco Partnership,0003290673,,0,21677787,21677787,0.0
107,PEA071-B1,PEA071,"Knoxville, TN",B1,,Cellco Partnership,0003290673,,0,21677787,21677787,0.0
107,PEA071-B2,PEA071,"Knoxville, TN",B2,,Cellco Partnership,0003290673,,0,21677787,21677787,0.0
107,PEA071-B3,PEA071,"Knoxville, TN",B3,,AT&T Spectrum Frontiers LLC,0027840180,,0,21646214,21646214,0.0
107,PEA071-B4,PEA071,"Knoxville, TN",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,21646214,21646214,0.0
107,PEA071-B5,PEA071,"Knoxville, TN",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,21646214,21646214,0.0
107,PEA071-C1,PEA071,"Knoxville, TN",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,21646214,21646214,0.0
107,PEA071-C2,PEA071,"Knoxville, TN",C2,,United States Cellular Corporation,0004372322,,0,21677787,21677787,0.0
107,PEA071-C3,PEA071,"Knoxville, TN",C3,,United States Cellular Corporation,0004372322,,0,21677787,21677787,0.0
107,PEA071-C4,PEA071,"Knoxville, TN",C4,,United States Cellular Corporation,0004372322,,0,21677787,21677787,0.0
107,PEA072-A1,PEA072,"Tallahassee, FL",A1,,Cellco Partnership,0003290673,,0,6113994,6113994,0.0
107,PEA072-A2,PEA072,"Tallahassee, FL",A2,,Cellco Partnership,0003290673,,0,6113994,6113994,0.0
107,PEA072-A3,PEA072,"Tallahassee, FL",A3,,Cellco Partnership,0003290673,,0,6113994,6113994,0.0
107,PEA072-A4,PEA072,"Tallahassee, FL",A4,,Cellco Partnership,0003290673,,0,6113993,6113993,0.0
107,PEA072-A5,PEA072,"Tallahassee, FL",A5,,Cellco Partnership,0003290673,,0,6113993,6113993,0.0
107,PEA072-B1,PEA072,"Tallahassee, FL",B1,,Cellco Partnership,0003290673,,0,6113993,6113993,0.0
107,PEA072-B2,PEA072,"Tallahassee, FL",B2,,Cellco Partnership,0003290673,,0,6113993,6113993,0.0
107,PEA072-B3,PEA072,"Tallahassee, FL",B3,,Cellco Partnership,0003290673,,0,6113993,6113993,0.0
107,PEA072-B4,PEA072,"Tallahassee, FL",B4,,Cellco Partnership,0003290673,,0,6113993,6113993,0.0
107,PEA072-B5,PEA072,"Tallahassee, FL",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,6074980,6074980,0.0
107,PEA072-C1,PEA072,"Tallahassee, FL",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,6074980,6074980,0.0
107,PEA072-C2,PEA072,"Tallahassee, FL",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,6074980,6074980,0.0
107,PEA072-C3,PEA072,"Tallahassee, FL",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,6074980,6074980,0.0
107,PEA072-C4,PEA072,"Tallahassee, FL",C4,,"Canopy Spectrum, LLC",0029963048,Small Business,25,6066000,5188907,14.46
107,PEA073-A1,PEA073,"El Paso, TX",A1,,Cellco Partnership,0003290673,,0,10941200,10941200,0.0
107,PEA073-A2,PEA073,"El Paso, TX",A2,,Cellco Partnership,0003290673,,0,10941200,10941200,0.0
107,PEA073-A3,PEA073,"El Paso, TX",A3,,Cellco Partnership,0003290673,,0,10941200,10941200,0.0
107,PEA073-A4,PEA073,"El Paso, TX",A4,,Cellco Partnership,0003290673,,0,10941200,10941200,0.0
107,PEA073-A5,PEA073,"El Paso, TX",A5,,Cellco Partnership,0003290673,,0,10941200,10941200,0.0
107,PEA073-B1,PEA073,"El Paso, TX",B1,,Cellco Partnership,0003290673,,0,10941200,10941200,0.0
107,PEA073-B2,PEA073,"El Paso, TX",B2,,Cellco Partnership,0003290673,,0,10941200,10941200,0.0
107,PEA073-B3,PEA073,"El Paso, TX",B3,,Cellco Partnership,0003290673,,0,10941200,10941200,0.0
107,PEA073-B4,PEA073,"El Paso, TX",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,10915950,10915950,0.0
107,PEA073-B5,PEA073,"El Paso, TX",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,10915950,10915950,0.0
107,PEA073-C1,PEA073,"El Paso, TX",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,10915950,10915950,0.0
107,PEA073-C2,PEA073,"El Paso, TX",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,10915950,10915950,0.0
107,PEA073-C3,PEA073,"El Paso, TX",C3,,T-Mobile License LLC,0001565449,,0,10941200,10941200,0.0
107,PEA073-C4,PEA073,"El Paso, TX",C4,,T-Mobile License LLC,0001565449,,0,10941200,10941200,0.0
107,PEA074-A1,PEA074,"Chattanooga, TN",A1,,Cellco Partnership,0003290673,,0,6714362,6714362,0.0
107,PEA074-A2,PEA074,"Chattanooga, TN",A2,,Cellco Partnership,0003290673,,0,6714362,6714362,0.0
107,PEA074-A3,PEA074,"Chattanooga, TN",A3,,Cellco Partnership,0003290673,,0,6714362,6714362,0.0
107,PEA074-A4,PEA074,"Chattanooga, TN",A4,,Cellco Partnership,0003290673,,0,6714362,6714362,0.0
107,PEA074-A5,PEA074,"Chattanooga, TN",A5,,Cellco Partnership,0003290673,,0,6714362,6714362,0.0
107,PEA074-B1,PEA074,"Chattanooga, TN",B1,,Cellco Partnership,0003290673,,0,6714362,6714362,0.0
107,PEA074-B2,PEA074,"Chattanooga, TN",B2,,Cellco Partnership,0003290673,,0,6714362,6714362,0.0
107,PEA074-B3,PEA074,"Chattanooga, TN",B3,,Cellco Partnership,0003290673,,0,6714362,6714362,0.0
107,PEA074-B4,PEA074,"Chattanooga, TN",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,6694425,6694425,0.0
107,PEA074-B5,PEA074,"Chattanooga, TN",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,6694425,6694425,0.0
107,PEA074-C1,PEA074,"Chattanooga, TN",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,6694425,6694425,0.0
107,PEA074-C2,PEA074,"Chattanooga, TN",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,6694425,6694425,0.0
107,PEA074-C3,PEA074,"Chattanooga, TN",C3,,"Widespread Wireless, LLC",0029994001,Small Business,25,6693040,5019780,25.0
107,PEA074-C4,PEA074,"Chattanooga, TN",C4,,"Widespread Wireless, LLC",0029994001,Small Business,25,6693040,5019780,25.0
107,PEA075-A1,PEA075,"Albuquerque, NM",A1,,Cellco Partnership,0003290673,,0,10764447,10764447,0.0
107,PEA075-A2,PEA075,"Albuquerque, NM",A2,,Cellco Partnership,0003290673,,0,10764447,10764447,0.0
107,PEA075-A3,PEA075,"Albuquerque, NM",A3,,Cellco Partnership,0003290673,,0,10764447,10764447,0.0
107,PEA075-A4,PEA075,"Albuquerque, NM",A4,,Cellco Partnership,0003290673,,0,10764447,10764447,0.0
107,PEA075-A5,PEA075,"Albuquerque, NM",A5,,Cellco Partnership,0003290673,,0,10764447,10764447,0.0
107,PEA075-B1,PEA075,"Albuquerque, NM",B1,,Cellco Partnership,0003290673,,0,10764447,10764447,0.0
107,PEA075-B2,PEA075,"Albuquerque, NM",B2,,Cellco Partnership,0003290673,,0,10764447,10764447,0.0
107,PEA075-B3,PEA075,"Albuquerque, NM",B3,,Cellco Partnership,0003290673,,0,10764447,10764447,0.0
107,PEA075-B4,PEA075,"Albuquerque, NM",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,10739604,10739604,0.0
107,PEA075-B5,PEA075,"Albuquerque, NM",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,10739604,10739604,0.0
107,PEA075-C1,PEA075,"Albuquerque, NM",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,10739604,10739604,0.0
107,PEA075-C2,PEA075,"Albuquerque, NM",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,10739604,10739604,0.0
107,PEA075-C3,PEA075,"Albuquerque, NM",C3,,T-Mobile License LLC,0001565449,,0,10764447,10764447,0.0
107,PEA075-C4,PEA075,"Albuquerque, NM",C4,,T-Mobile License LLC,0001565449,,0,10764447,10764447,0.0
107,PEA076-A1,PEA076,"Reno, NV",A1,,Cellco Partnership,0003290673,,0,4886000,4886000,0.0
107,PEA076-A2,PEA076,"Reno, NV",A2,,Cellco Partnership,0003290673,,0,4886000,4886000,0.0
107,PEA076-A3,PEA076,"Reno, NV",A3,,Cellco Partnership,0003290673,,0,4886000,4886000,0.0
107,PEA076-A4,PEA076,"Reno, NV",A4,,Cellco Partnership,0003290673,,0,4886000,4886000,0.0
107,PEA076-A5,PEA076,"Reno, NV",A5,,Cellco Partnership,0003290673,,0,4886000,4886000,0.0
107,PEA076-B1,PEA076,"Reno, NV",B1,,Cellco Partnership,0003290673,,0,4886000,4886000,0.0
107,PEA076-B2,PEA076,"Reno, NV",B2,,Cellco Partnership,0003290673,,0,4886000,4886000,0.0
107,PEA076-B3,PEA076,"Reno, NV",B3,,Cellco Partnership,0003290673,,0,4886000,4886000,0.0
107,PEA076-B4,PEA076,"Reno, NV",B4,,Cellco Partnership,0003290673,,0,4886000,4886000,0.0
107,PEA076-B5,PEA076,"Reno, NV",B5,,Cellco Partnership,0003290673,,0,4886000,4886000,0.0
107,PEA076-C1,PEA076,"Reno, NV",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,4886000,4886000,0.0
107,PEA076-C2,PEA076,"Reno, NV",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,4886000,4886000,0.0
107,PEA076-C3,PEA076,"Reno, NV",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,4886000,4886000,0.0
107,PEA076-C4,PEA076,"Reno, NV",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,4886000,4886000,0.0
107,PEA077-A1,PEA077,"Portland, ME",A1,,Cellco Partnership,0003290673,,0,15464042,15464042,0.0
107,PEA077-A2,PEA077,"Portland, ME",A2,,Cellco Partnership,0003290673,,0,15464042,15464042,0.0
107,PEA077-A3,PEA077,"Portland, ME",A3,,Cellco Partnership,0003290673,,0,15464042,15464042,0.0
107,PEA077-A4,PEA077,"Portland, ME",A4,,Cellco Partnership,0003290673,,0,15464042,15464042,0.0
107,PEA077-A5,PEA077,"Portland, ME",A5,,Cellco Partnership,0003290673,,0,15464042,15464042,0.0
107,PEA077-B1,PEA077,"Portland, ME",B1,,Cellco Partnership,0003290673,,0,15464042,15464042,0.0
107,PEA077-B2,PEA077,"Portland, ME",B2,,Cellco Partnership,0003290673,,0,15464042,15464042,0.0
107,PEA077-B3,PEA077,"Portland, ME",B3,,AT&T Spectrum Frontiers LLC,0027840180,,0,15444637,15444637,0.0
107,PEA077-B4,PEA077,"Portland, ME",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,15444637,15444637,0.0
107,PEA077-B5,PEA077,"Portland, ME",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,15444637,15444637,0.0
107,PEA077-C1,PEA077,"Portland, ME",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,15444637,15444637,0.0
107,PEA077-C2,PEA077,"Portland, ME",C2,,United States Cellular Corporation,0004372322,,0,15464042,15464042,0.0
107,PEA077-C3,PEA077,"Portland, ME",C3,,United States Cellular Corporation,0004372322,,0,15464042,15464042,0.0
107,PEA077-C4,PEA077,"Portland, ME",C4,,United States Cellular Corporation,0004372322,,0,15464042,15464042,0.0
107,PEA078-A1,PEA078,"Greensboro, NC",A1,,Cellco Partnership,0003290673,,0,10672490,10672490,0.0
107,PEA078-A2,PEA078,"Greensboro, NC",A2,,Cellco Partnership,0003290673,,0,10672490,10672490,0.0
107,PEA078-A3,PEA078,"Greensboro, NC",A3,,Cellco Partnership,0003290673,,0,10672490,10672490,0.0
107,PEA078-A4,PEA078,"Greensboro, NC",A4,,Cellco Partnership,0003290673,,0,10672490,10672490,0.0
107,PEA078-A5,PEA078,"Greensboro, NC",A5,,Cellco Partnership,0003290673,,0,10672490,10672490,0.0
107,PEA078-B1,PEA078,"Greensboro, NC",B1,,Cellco Partnership,0003290673,,0,10672490,10672490,0.0
107,PEA078-B2,PEA078,"Greensboro, NC",B2,,Cellco Partnership,0003290673,,0,10672490,10672490,0.0
107,PEA078-B3,PEA078,"Greensboro, NC",B3,,Cellco Partnership,0003290673,,0,10672490,10672490,0.0
107,PEA078-B4,PEA078,"Greensboro, NC",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,10650662,10650662,0.0
107,PEA078-B5,PEA078,"Greensboro, NC",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,10650662,10650662,0.0
107,PEA078-C1,PEA078,"Greensboro, NC",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,10650662,10650662,0.0
107,PEA078-C2,PEA078,"Greensboro, NC",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,10650662,10650662,0.0
107,PEA078-C3,PEA078,"Greensboro, NC",C3,,T-Mobile License LLC,0001565449,,0,10672490,10672490,0.0
107,PEA078-C4,PEA078,"Greensboro, NC",C4,,T-Mobile License LLC,0001565449,,0,10672490,10672490,0.0
107,PEA079-A1,PEA079,"Hattiesburg, MS",A1,,Cellco Partnership,0003290673,,0,10672726,10672726,0.0
107,PEA079-A2,PEA079,"Hattiesburg, MS",A2,,Cellco Partnership,0003290673,,0,10672726,10672726,0.0
107,PEA079-A3,PEA079,"Hattiesburg, MS",A3,,Cellco Partnership,0003290673,,0,10672726,10672726,0.0
107,PEA079-A4,PEA079,"Hattiesburg, MS",A4,,Cellco Partnership,0003290673,,0,10672726,10672726,0.0
107,PEA079-A5,PEA079,"Hattiesburg, MS",A5,,Cellco Partnership,0003290673,,0,10672726,10672726,0.0
107,PEA079-B1,PEA079,"Hattiesburg, MS",B1,,Cellco Partnership,0003290673,,0,10672726,10672726,0.0
107,PEA079-B2,PEA079,"Hattiesburg, MS",B2,,Cellco Partnership,0003290673,,0,10672726,10672726,0.0
107,PEA079-B3,PEA079,"Hattiesburg, MS",B3,,Cellco Partnership,0003290673,,0,10672726,10672726,0.0
107,PEA079-B4,PEA079,"Hattiesburg, MS",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,10642802,10642802,0.0
107,PEA079-B5,PEA079,"Hattiesburg, MS",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,10642802,10642802,0.0
107,PEA079-C1,PEA079,"Hattiesburg, MS",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,10642802,10642802,0.0
107,PEA079-C2,PEA079,"Hattiesburg, MS",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,10642802,10642802,0.0
107,PEA079-C3,PEA079,"Hattiesburg, MS",C3,,"Cellular South Licenses, LLC",0020434767,,0,10642802,10642802,0.0
107,PEA079-C4,PEA079,"Hattiesburg, MS",C4,,"Cellular South Licenses, LLC",0020434767,,0,10642802,10642802,0.0
107,PEA080-A1,PEA080,"Omaha, NE",A1,,Cellco Partnership,0003290673,,0,7183445,7183445,0.0
107,PEA080-A2,PEA080,"Omaha, NE",A2,,Cellco Partnership,0003290673,,0,7183445,7183445,0.0
107,PEA080-A3,PEA080,"Omaha, NE",A3,,Cellco Partnership,0003290673,,0,7183445,7183445,0.0
107,PEA080-A4,PEA080,"Omaha, NE",A4,,Cellco Partnership,0003290673,,0,7183445,7183445,0.0
107,PEA080-A5,PEA080,"Omaha, NE",A5,,Cellco Partnership,0003290673,,0,7183445,7183445,0.0
107,PEA080-B1,PEA080,"Omaha, NE",B1,,Cellco Partnership,0003290673,,0,7183445,7183445,0.0
